"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME"
"8290352","05/02/2016 12:57:24 PM","05/02/2016 12:57:24 PM","T","ICPM050214","Iodine","UG_P_100G","13.731","1","PDR_LACT","AUBELO","T","NONE","","ICPM05-16-0015"
"8290352","05/02/2016 12:57:24 PM","05/02/2016 12:57:24 PM","T","ICPM050214","Iodine","UG_P_100G","1.642","2","PDR_LACT","AUBELO","T","NONE","","ICPM05-16-0016"
"8290352","05/02/2016 12:57:24 PM","05/02/2016 12:57:24 PM","T","ICPM050214","Iodine","UG_P_100G","1.695","3","PDR_LACT","AUBELO","T","NONE","","ICPM05-16-0016"
"8290722","05/02/2016 01:31:55 PM","05/02/2016 01:31:55 PM","T","ICPM050214","Iodine","UG_P_100G","4.007","2","PDR_WHEY","AUBELO","T","NONE","","ICPM05-16-0016"
"8290722","05/02/2016 01:31:55 PM","05/02/2016 01:31:55 PM","T","ICPM050214","Iodine","UG_P_100G","4.028","3","PDR_WHEY","AUBELO","T","NONE","","ICPM05-16-0016"
"8290722","05/02/2016 01:31:55 PM","05/02/2016 01:31:55 PM","T","ICPM050214","Iodine","UG_P_100G","28.628","1","PDR_WHEY","AUBELO","T","NONE","","ICPM05-16-0015"
"8290814","05/02/2016 01:38:33 PM","05/02/2016 01:38:33 PM","T","ICPM050214","Iodine","UG_P_100G","0.312","1","QC","","T","BLANK","BLANK","ICPM05-16-0013"
"8290816","05/02/2016 01:38:40 PM","05/02/2016 01:38:40 PM","T","ICPM050214","Iodine","UG_P_100G","127.549","1","QC","","T","SRM","SRM","ICPM05-16-0013"
"8290837","05/02/2016 01:41:59 PM","05/02/2016 01:41:59 PM","T","ICPM050214","Iodine","UG_P_100G","198.731","1","PDR_SMP","AUBELO","T","NONE","","ICPM05-16-0015"
"8290885","05/02/2016 01:51:17 PM","05/02/2016 01:51:17 PM","T","ICPM050214","Iodine","UG_P_100G","325.231","1","PDR_FCMP","AUBELO","T","NONE","","ICPM05-16-0015"
"8291900","05/02/2016 03:59:19 PM","05/02/2016 03:59:19 PM","T","ICPM050214","Iodine","UG_P_100G","155.912","1","MISC_DAIRY","MG80","T","NONE","7581612","ICPM05-16-0014"
"8291916","05/02/2016 04:01:08 PM","05/02/2016 04:01:08 PM","T","ICPM050214","Iodine","UG_P_100G","156.731","1","MISC_DAIRY","MG80","T","NONE","7581613","ICPM05-16-0014"
"8292680","06/02/2016 03:22:14 AM","06/02/2016 03:22:14 AM","T","ICPM050214","Iodine","UG_P_100G","121.387","1","PDR_INFANT","621","T","TM446274","2016023237","ICPM05-16-0015"
"8293246","06/02/2016 10:36:48 AM","06/02/2016 10:36:48 AM","T","ICPM050214","Iodine","UG_P_100G","190.529","1","MISC_DAIRY","MG80","T","NONE","7582000","ICPM05-16-0015"
"8293252","06/02/2016 10:38:23 AM","06/02/2016 10:38:23 AM","T","ICPM050214","Iodine","UG_P_100G","173.497","1","MISC_DAIRY","MG80","T","NONE","7582001","ICPM05-16-0015"
"8294526","07/02/2016 03:54:31 AM","07/02/2016 03:54:31 AM","T","ICPM050214","Iodine","UG_P_100G","144.239","1","PDR_INFANT","621","T","TM446274","2016023860","ICPM05-16-0015"
"8295151","07/02/2016 11:09:10 AM","07/02/2016 11:09:10 AM","T","ICPM050214","Iodine","UG_P_100G","179.779","1","PDR_SMP","MG60","T","MG4637","7582789","ICPM05-16-0015"
"8295310","07/02/2016 12:00:17 PM","07/02/2016 12:00:17 PM","T","ICPM050214","Iodine","UG_P_100G","0.165","1","QC","","T","BLANK","BLANK","ICPM05-16-0014"
"8295312","07/02/2016 12:00:25 PM","07/02/2016 12:00:25 PM","T","ICPM050214","Iodine","UG_P_100G","127.095","1","QC","","T","SRM","SRM","ICPM05-16-0014"
"8295328","07/02/2016 12:03:54 PM","07/02/2016 12:03:54 PM","T","ICPM050214","Iodine","UG_P_100G","118.974","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0014"
"8295329","07/02/2016 12:04:15 PM","07/02/2016 12:04:15 PM","T","ICPM050214","Iodine","UG_P_100G","287.834","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0014"
"8295333","07/02/2016 12:04:51 PM","07/02/2016 12:04:51 PM","T","ICPM050214","Iodine","UG_P_100G","406.97","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0014"
"8295690","07/02/2016 03:48:46 PM","07/02/2016 03:48:46 PM","T","ICPM050214","Iodine","UG_P_100G","133.814","1","PDR_INFANT","621","T","TM263","2016024094","ICPM05-16-0015"
"8295691","07/02/2016 03:49:31 PM","07/02/2016 03:49:31 PM","T","ICPM050214","Iodine","UG_P_100G","150.54","1","PDR_INFANT","621","T","TM263","2016024095","ICPM05-16-0015"
"8295692","07/02/2016 03:50:10 PM","07/02/2016 03:50:10 PM","T","ICPM050214","Iodine","UG_P_100G","322.574","1","PDR_INFANT","621","T","TM263","2016024096","ICPM05-16-0015"
"8295692","07/02/2016 03:50:10 PM","07/02/2016 03:50:10 PM","T","ICPM050214","Iodine","UG_P_100G","100.597","2","PDR_INFANT","621","T","TM263","2016024096","ICPM05-16-0016"
"8295692","07/02/2016 03:50:10 PM","07/02/2016 03:50:10 PM","T","ICPM050214","Iodine","UG_P_100G","101.375","3","PDR_INFANT","621","T","TM263","2016024096","ICPM05-16-0016"
"8295693","07/02/2016 03:50:51 PM","07/02/2016 03:50:51 PM","T","ICPM050214","Iodine","UG_P_100G","125.929","1","PDR_INFANT","621","T","TM263","2016024097","ICPM05-16-0015"
"8295694","07/02/2016 03:51:31 PM","07/02/2016 03:51:31 PM","T","ICPM050214","Iodine","UG_P_100G","124.795","1","PDR_INFANT","621","T","TM263","2016024098","ICPM05-16-0015"
"8296288","08/02/2016 07:49:55 AM","08/02/2016 07:49:55 AM","T","IODI010493","Iodine","UG_P_100G","135","1","QC","","T","SRM","SRM","IODI01-16-0015"
"8296325","08/02/2016 07:58:16 AM","08/02/2016 07:58:16 AM","T","ICPM050214","Iodine","UG_P_100G","118.831","1","PDR_INFANT","621","T","TM446274","2016025323","ICPM05-16-0015"
"8297314","08/02/2016 10:38:05 AM","08/02/2016 10:38:05 AM","T","ICPM050214","Iodine","UG_P_100G","271.187","1","PDR_FCMP","MG70","T","MG3104","7583491","ICPM05-16-0016"
"8297314","08/02/2016 10:38:05 AM","08/02/2016 10:38:05 AM","T","ICPM050214","Iodine","UG_P_100G","279.907","2","PDR_FCMP","MG70","T","MG3104","7583491","ICPM05-16-0021"
"8297314","08/02/2016 10:38:05 AM","08/02/2016 10:38:05 AM","T","ICPM050214","Iodine","UG_P_100G","280.557","3","PDR_FCMP","MG70","T","MG3104","7583491","ICPM05-16-0021"
"8297526","08/02/2016 11:02:07 AM","08/02/2016 11:02:07 AM","T","ICPM050214","Iodine","UG_P_100G","169.174","1","PDR_SMP","MG60","T","MG4637","7583517","ICPM05-16-0015"
"8298220","08/02/2016 01:32:46 PM","08/02/2016 01:32:46 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_INFANT","AUSPHMAN","T","NONE","","IODI01-16-0020"
"8298522","08/02/2016 02:25:12 PM","08/02/2016 02:25:12 PM","T","IODI010493","Iodine","UG_P_100G","201","1","QC","","T","SRM","SRM","IODI01-16-0015"
"8299953","08/02/2016 06:05:10 PM","08/02/2016 06:05:10 PM","T","ICPM050214","Iodine","UG_P_100G","93.221","1","PDR_INFANT","621","T","TM252","2016024777","ICPM05-16-0015"
"8301864","09/02/2016 10:40:26 AM","09/02/2016 10:40:26 AM","T","ICPM050214","Iodine","UG_P_100G","182.351","1","MISC_DAIRY","MG80","T","NONE","7584440","ICPM05-16-0015"
"8301869","09/02/2016 10:42:15 AM","09/02/2016 10:42:15 AM","T","ICPM050214","Iodine","UG_P_100G","197.655","1","MISC_DAIRY","MG80","T","NONE","7584441","ICPM05-16-0015"
"8304912","09/02/2016 06:45:05 PM","09/02/2016 06:45:05 PM","T","ICPM050214","Iodine","UG_P_100G","86.368","1","PDR_INFANT","MG80","T","MG3750","7585110","ICPM05-16-0018"
"8308833","10/02/2016 03:09:51 PM","10/02/2016 03:09:51 PM","T","ICPM050214","Iodine","UG_P_100G","2.469","1","QC","","T","BLANK","BLANK","ICPM05-16-0015"
"8308837","10/02/2016 03:10:02 PM","10/02/2016 03:10:02 PM","T","ICPM050214","Iodine","UG_P_100G","130.078","1","QC","","T","SRM","SRM","ICPM05-16-0015"
"8308842","10/02/2016 03:11:15 PM","10/02/2016 03:11:15 PM","T","ICPM050214","Iodine","UG_P_100G","126.836","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308843","10/02/2016 03:11:28 PM","10/02/2016 03:11:28 PM","T","ICPM050214","Iodine","UG_P_100G","12.289","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308844","10/02/2016 03:11:42 PM","10/02/2016 03:11:42 PM","T","ICPM050214","Iodine","UG_P_100G","18.812","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308847","10/02/2016 03:11:59 PM","10/02/2016 03:11:59 PM","T","ICPM050214","Iodine","UG_P_100G","189.887","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308854","10/02/2016 03:12:55 PM","10/02/2016 03:12:55 PM","T","ICPM050214","Iodine","UG_P_100G","391.8","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308863","10/02/2016 03:13:09 PM","10/02/2016 03:13:09 PM","T","ICPM050214","Iodine","UG_P_100G","12350.19","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0015"
"8308888","10/02/2016 03:20:31 PM","10/02/2016 03:20:31 PM","T","ICPM050214","Iodine","UG_P_100G","2.719","1","PDR_LACT","AUBELO","T","NONE","","ICPM05-16-0018"
"8309437","10/02/2016 04:41:05 PM","10/02/2016 04:41:05 PM","T","ICPM050214","Iodine","UG_P_100G","198.375","1","PDR_SMP","MG60","T","MG4637","7585927","ICPM05-16-0018"
"8311694","11/02/2016 10:58:44 AM","11/02/2016 10:58:44 AM","T","ICPM050214","Iodine","UG_P_100G","329.779","1","PDR_INFANT","MG70","T","MG3770","7586585","ICPM05-16-0018"
"8311694","11/02/2016 10:58:44 AM","11/02/2016 10:58:44 AM","T","ICPM050214","Iodine","UG_P_100G","369.07","2","PDR_INFANT","MG70","T","MG3770","7586585","ICPM05-16-0021"
"8311694","11/02/2016 10:58:44 AM","11/02/2016 10:58:44 AM","T","ICPM050214","Iodine","UG_P_100G","338.213","3","PDR_INFANT","MG70","T","MG3770","7586585","ICPM05-16-0021"
"8313460","11/02/2016 04:02:22 PM","11/02/2016 04:02:22 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","T10","T","1253200","DTS0703143","IODI01-16-0020"
"8313523","11/02/2016 04:14:24 PM","11/02/2016 04:14:24 PM","T","ICPM050214","Iodine","UG_P_100G","89.444","1","MISC_DAIRY","MG80","T","NONE","7586853","ICPM05-16-0018"
"8313529","11/02/2016 04:16:53 PM","11/02/2016 04:16:53 PM","T","ICPM050214","Iodine","UG_P_100G","94.777","1","MISC_DAIRY","MG80","T","NONE","7586854","ICPM05-16-0018"
"8314723","12/02/2016 07:18:59 AM","12/02/2016 07:18:59 AM","T","ICPM050214","Iodine","UG_P_100G","0.35","1","QC","","T","BLANK","BLANK","ICPM05-16-0016"
"8314724","12/02/2016 07:19:04 AM","12/02/2016 07:19:04 AM","T","ICPM050214","Iodine","UG_P_100G","142.6","1","QC","","F","SRM","SRM","ICPM05-16-0016"
"8314727","12/02/2016 07:20:25 AM","12/02/2016 07:20:25 AM","T","ICPM050214","Iodine","UG_P_100G","270.414","1","QC","","T","DUPLICATE","DUPLICATE","ICPM05-16-0016"
"8317106","12/02/2016 01:30:28 PM","12/02/2016 01:30:28 PM","T","ICPM050214","Iodine","UG_P_100G","161.254","1","PDR_INFANT","T10","T","1253200","DTS0703160","ICPM05-16-0025"
"8317928","12/02/2016 03:27:34 PM","12/02/2016 03:27:34 PM","T","ICPM050214","Iodine","UG_P_100G","512.204","1","PET_FOOD","U4","T","WETPETFD","DTS-687556","ICPM05-16-0040"
"8318789","12/02/2016 06:02:11 PM","12/02/2016 06:02:11 PM","T","ICPM050214","Iodine","UG_P_100G","155.955","1","PDR_INFANT","MG80","T","MG3778","7588059","ICPM05-16-0018"
"8318790","12/02/2016 06:05:00 PM","12/02/2016 06:05:00 PM","T","ICPM050214","Iodine","UG_P_100G","163.29","1","PDR_INFANT","MG80","T","MG3778","7588060","ICPM05-16-0018"
"8319124","12/02/2016 08:45:35 PM","12/02/2016 08:45:35 PM","T","ICPM050214","Iodine","UG_P_100G","15.207","1","ENVIRONMNT","MG70","T","MGENVI","7588258","ICPM05-16-0017"
"8319125","12/02/2016 08:45:49 PM","12/02/2016 08:45:49 PM","T","ICPM050214","Iodine","UG_P_100G","23.485","1","ENVIRONMNT","MG70","T","MGENVI","7588259","ICPM05-16-0017"
"8319126","12/02/2016 08:46:00 PM","12/02/2016 08:46:00 PM","T","ICPM050214","Iodine","UG_P_100G","53.647","1","ENVIRONMNT","MG70","T","MGENVI","7588260","ICPM05-16-0017"
"8319126","12/02/2016 08:46:00 PM","12/02/2016 08:46:00 PM","T","ICPM050214","Iodine","UG_P_100G","54.909","2","ENVIRONMNT","MG70","T","MGENVI","7588260","ICPM05-16-0021"
"8319126","12/02/2016 08:46:00 PM","12/02/2016 08:46:00 PM","T","ICPM050214","Iodine","UG_P_100G","55.285","3","ENVIRONMNT","MG70","T","MGENVI","7588260","ICPM05-16-0021"
"8319127","12/02/2016 08:46:12 PM","12/02/2016 08:46:12 PM","T","ICPM050214","Iodine","UG_P_100G","20.897","1","ENVIRONMNT","MG70","T","MGENVI","7588261","ICPM05-16-0017"
"8319128","12/02/2016 08:46:23 PM","12/02/2016 08:46:23 PM","T","ICPM050214","Iodine","UG_P_100G","53.814","1","ENVIRONMNT","MG70","T","MGENVI","7588262","ICPM05-16-0017"
"8319128","12/02/2016 08:46:23 PM","12/02/2016 08:46:23 PM","T","ICPM050214","Iodine","UG_P_100G","54.473","2","ENVIRONMNT","MG70","T","MGENVI","7588262","ICPM05-16-0021"
"8319128","12/02/2016 08:46:23 PM","12/02/2016 08:46:23 PM","T","ICPM050214","Iodine","UG_P_100G","54.57","3","ENVIRONMNT","MG70","T","MGENVI","7588262","ICPM05-16-0021"
"8319129","12/02/2016 08:46:35 PM","12/02/2016 08:46:35 PM","T","ICPM050214","Iodine","UG_P_100G","17.123","1","ENVIRONMNT","MG70","T","MGENVI","7588263","ICPM05-16-0017"
"8319130","12/02/2016 08:46:47 PM","12/02/2016 08:46:47 PM","T","ICPM050214","Iodine","UG_P_100G","21.909","1","ENVIRONMNT","MG70","T","MGENVI","7588264","ICPM05-16-0017"
"8319131","12/02/2016 08:46:57 PM","12/02/2016 08:46:57 PM","T","ICPM050214","Iodine","UG_P_100G","15.224","1","ENVIRONMNT","MG70","T","MGENVI","7588265","ICPM05-16-0017"
"8319132","12/02/2016 08:47:08 PM","12/02/2016 08:47:08 PM","T","ICPM050214","Iodine","UG_P_100G","44.062","1","ENVIRONMNT","MG70","T","MGENVI","7588266","ICPM05-16-0017"
"8319132","12/02/2016 08:47:08 PM","12/02/2016 08:47:08 PM","T","ICPM050214","Iodine","UG_P_100G","45.943","2","ENVIRONMNT","MG70","T","MGENVI","7588266","ICPM05-16-0021"
"8319132","12/02/2016 08:47:08 PM","12/02/2016 08:47:08 PM","T","ICPM050214","Iodine","UG_P_100G","48.285","3","ENVIRONMNT","MG70","T","MGENVI","7588266","ICPM05-16-0021"
"8319133","12/02/2016 08:47:19 PM","12/02/2016 08:47:19 PM","T","ICPM050214","Iodine","UG_P_100G","24.826","1","ENVIRONMNT","MG70","T","MGENVI","7588267","ICPM05-16-0017"
"8319138","12/02/2016 08:49:53 PM","12/02/2016 08:49:53 PM","T","ICPM050214","Iodine","UG_P_100G","46.874","1","ENVIRONMNT","MG70","T","MGENVI","7588272","ICPM05-16-0017"
"8319139","12/02/2016 08:50:05 PM","12/02/2016 08:50:05 PM","T","ICPM050214","Iodine","UG_P_100G","41.19","1","ENVIRONMNT","MG70","T","MGENVI","7588273","ICPM05-16-0017"
"8319140","12/02/2016 08:50:16 PM","12/02/2016 08:50:16 PM","T","ICPM050214","Iodine","UG_P_100G","35.467","1","ENVIRONMNT","MG70","T","MGENVI","7588274","ICPM05-16-0017"
"8319141","12/02/2016 08:50:27 PM","12/02/2016 08:50:27 PM","T","ICPM050214","Iodine","UG_P_100G","28.238","1","ENVIRONMNT","MG70","T","MGENVI","7588275","ICPM05-16-0017"
"8319142","12/02/2016 08:50:38 PM","12/02/2016 08:50:38 PM","T","ICPM050214","Iodine","UG_P_100G","27.718","1","ENVIRONMNT","MG70","T","MGENVI","7588276","ICPM05-16-0017"
"8319143","12/02/2016 08:50:48 PM","12/02/2016 08:50:48 PM","T","ICPM050214","Iodine","UG_P_100G","20.798","1","ENVIRONMNT","MG70","T","MGENVI","7588277","ICPM05-16-0017"
"8319144","12/02/2016 08:50:59 PM","12/02/2016 08:50:59 PM","T","ICPM050214","Iodine","UG_P_100G","54.331","1","ENVIRONMNT","MG70","T","MGENVI","7588278","ICPM05-16-0017"
"8319145","12/02/2016 08:51:10 PM","12/02/2016 08:51:10 PM","T","ICPM050214","Iodine","UG_P_100G","31.401","1","ENVIRONMNT","MG70","T","MGENVI","7588279","ICPM05-16-0017"
"8319146","12/02/2016 08:51:21 PM","12/02/2016 08:51:21 PM","T","ICPM050214","Iodine","UG_P_100G","29.779","1","ENVIRONMNT","MG70","T","MGENVI","7588280","ICPM05-16-0017"
"8319147","12/02/2016 08:51:32 PM","12/02/2016 08:51:32 PM","T","ICPM050214","Iodine","UG_P_100G","12.909","1","ENVIRONMNT","MG70","T","MGENVI","7588281","ICPM05-16-0017"
"8319148","12/02/2016 08:51:43 PM","12/02/2016 08:51:43 PM","T","ICPM050214","Iodine","UG_P_100G","37.256","1","ENVIRONMNT","MG70","T","MGENVI","7588282","ICPM05-16-0017"
"8319149","12/02/2016 08:51:54 PM","12/02/2016 08:51:54 PM","T","ICPM050214","Iodine","UG_P_100G","38.71","1","ENVIRONMNT","MG70","T","MGENVI","7588283","ICPM05-16-0017"
"8319150","12/02/2016 08:52:07 PM","12/02/2016 08:52:07 PM","T","ICPM050214","Iodine","UG_P_100G","26.161","1","ENVIRONMNT","MG70","T","MGENVI","7588284","ICPM05-16-0017"
"8319155","12/02/2016 08:53:10 PM","12/02/2016 08:53:10 PM","T","ICPM050214","Iodine","UG_P_100G","21.486","1","ENVIRONMNT","MG70","T","MGENVI","7588286","ICPM05-16-0017"
"8319156","12/02/2016 08:53:23 PM","12/02/2016 08:53:23 PM","T","ICPM050214","Iodine","UG_P_100G","39.612","1","ENVIRONMNT","MG70","T","MGENVI","7588287","ICPM05-16-0017"
"8319157","12/02/2016 08:53:33 PM","12/02/2016 08:53:33 PM","T","ICPM050214","Iodine","UG_P_100G","94.661","1","ENVIRONMNT","MG70","T","MGENVI","7588288","ICPM05-16-0017"
"8319158","12/02/2016 08:53:45 PM","12/02/2016 08:53:45 PM","T","ICPM050214","Iodine","UG_P_100G","27.81","1","ENVIRONMNT","MG70","T","MGENVI","7588289","ICPM05-16-0017"
"8319159","12/02/2016 08:53:55 PM","12/02/2016 08:53:55 PM","T","ICPM050214","Iodine","UG_P_100G","65.6","1","ENVIRONMNT","MG70","T","MGENVI","7588290","ICPM05-16-0017"
"8319160","12/02/2016 08:54:07 PM","12/02/2016 08:54:07 PM","T","ICPM050214","Iodine","UG_P_100G","15.343","1","ENVIRONMNT","MG70","T","MGENVI","7588291","ICPM05-16-0017"
"8319161","12/02/2016 08:54:18 PM","12/02/2016 08:54:18 PM","T","ICPM050214","Iodine","UG_P_100G","65.493","1","ENVIRONMNT","MG70","T","MGENVI","7588292","ICPM05-16-0017"
"8319161","12/02/2016 08:54:18 PM","12/02/2016 08:54:18 PM","T","ICPM050214","Iodine","UG_P_100G","67.82","2","ENVIRONMNT","MG70","T","MGENVI","7588292","ICPM05-16-0021"
"8319161","12/02/2016 08:54:18 PM","12/02/2016 08:54:18 PM","T","ICPM050214","Iodine","UG_P_100G","69.555","3","ENVIRONMNT","MG70","T","MGENVI","7588292","ICPM05-16-0021"
"8319162","12/02/2016 08:54:29 PM","12/02/2016 08:54:29 PM","T","ICPM050214","Iodine","UG_P_100G","63.511","2","ENVIRONMNT","MG70","T","MGENVI","7588293","ICPM05-16-0021"
"8319162","12/02/2016 08:54:29 PM","12/02/2016 08:54:29 PM","T","ICPM050214","Iodine","UG_P_100G","63.577","3","ENVIRONMNT","MG70","T","MGENVI","7588293","ICPM05-16-0021"
"8319162","12/02/2016 08:54:29 PM","12/02/2016 08:54:29 PM","T","ICPM050214","Iodine","UG_P_100G","59.79","1","ENVIRONMNT","MG70","T","MGENVI","7588293","ICPM05-16-0017"
"8319163","12/02/2016 08:54:40 PM","12/02/2016 08:54:40 PM","T","ICPM050214","Iodine","UG_P_100G","44.631","1","ENVIRONMNT","MG70","T","MGENVI","7588294","ICPM05-16-0017"
"8319164","12/02/2016 08:54:52 PM","12/02/2016 08:54:52 PM","T","ICPM050214","Iodine","UG_P_100G","44.017","1","ENVIRONMNT","MG70","T","MGENVI","7588295","ICPM05-16-0017"
"8319166","12/02/2016 08:55:56 PM","12/02/2016 08:55:56 PM","T","ICPM050214","Iodine","UG_P_100G","46.332","1","ENVIRONMNT","MG70","T","MGENVI","7588298","ICPM05-16-0017"
"8319167","12/02/2016 08:56:08 PM","12/02/2016 08:56:08 PM","T","ICPM050214","Iodine","UG_P_100G","23.417","1","ENVIRONMNT","MG70","T","MGENVI","7588299","ICPM05-16-0017"
"8319168","12/02/2016 08:56:19 PM","12/02/2016 08:56:19 PM","T","ICPM050214","Iodine","UG_P_100G","25.132","1","ENVIRONMNT","MG70","T","MGENVI","7588300","ICPM05-16-0017"
"8319169","12/02/2016 08:56:30 PM","12/02/2016 08:56:30 PM","T","ICPM050214","Iodine","UG_P_100G","41.378","1","ENVIRONMNT","MG70","T","MGENVI","7588301","ICPM05-16-0017"
"8319170","12/02/2016 08:56:41 PM","12/02/2016 08:56:41 PM","T","ICPM050214","Iodine","UG_P_100G","12.26","1","ENVIRONMNT","MG70","T","MGENVI","7588302","ICPM05-16-0017"
"8319172","12/02/2016 08:57:14 PM","12/02/2016 08:57:14 PM","T","ICPM050214","Iodine","UG_P_100G","22.288","1","ENVIRONMNT","MG70","T","MGENVI","7588309","ICPM05-16-0017"
"8319173","12/02/2016 08:57:26 PM","12/02/2016 08:57:26 PM","T","ICPM050214","Iodine","UG_P_100G","7.612","1","ENVIRONMNT","MG70","T","MGENVI","7588310","ICPM05-16-0018"
"8319174","12/02/2016 08:57:37 PM","12/02/2016 08:57:37 PM","T","ICPM050214","Iodine","UG_P_100G","36.265","1","ENVIRONMNT","MG70","T","MGENVI","7588311","ICPM05-16-0018"
"8319175","12/02/2016 08:57:47 PM","12/02/2016 08:57:47 PM","T","ICPM050214","Iodine","UG_P_100G","23.44","1","ENVIRONMNT","MG70","T","MGENVI","7588312","ICPM05-16-0018"
"8319176","12/02/2016 08:57:58 PM","12/02/2016 08:57:58 PM","T","ICPM050214","Iodine","UG_P_100G","28.124","1","ENVIRONMNT","MG70","T","MGENVI","7588313","ICPM05-16-0018"
"8319177","12/02/2016 08:58:09 PM","12/02/2016 08:58:09 PM","T","ICPM050214","Iodine","UG_P_100G","87.149","1","ENVIRONMNT","MG70","T","MGENVI","7588314","ICPM05-16-0018"
"8319178","12/02/2016 08:58:22 PM","12/02/2016 08:58:22 PM","T","ICPM050214","Iodine","UG_P_100G","43.782","1","ENVIRONMNT","MG70","T","MGENVI","7588315","ICPM05-16-0018"
"8319189","12/02/2016 09:02:10 PM","12/02/2016 09:02:10 PM","T","ICPM050214","Iodine","UG_P_100G","52.968","1","ENVIRONMNT","MG70","T","MGENVI","7588324","ICPM05-16-0018"
"8319190","12/02/2016 09:02:24 PM","12/02/2016 09:02:24 PM","T","ICPM050214","Iodine","UG_P_100G","19.874","1","ENVIRONMNT","MG70","T","MGENVI","7588325","ICPM05-16-0018"
"8319192","12/02/2016 09:02:37 PM","12/02/2016 09:02:37 PM","T","ICPM050214","Iodine","UG_P_100G","46.854","1","ENVIRONMNT","MG70","T","MGENVI","7588326","ICPM05-16-0018"
"8319193","12/02/2016 09:02:49 PM","12/02/2016 09:02:49 PM","T","ICPM050214","Iodine","UG_P_100G","56.38","1","ENVIRONMNT","MG70","T","MGENVI","7588327","ICPM05-16-0018"
"8319194","12/02/2016 09:03:01 PM","12/02/2016 09:03:01 PM","T","ICPM050214","Iodine","UG_P_100G","36.081","1","ENVIRONMNT","MG70","T","MGENVI","7588328","ICPM05-16-0018"
"8319195","12/02/2016 09:03:13 PM","12/02/2016 09:03:13 PM","T","ICPM050214","Iodine","UG_P_100G","16.595","1","ENVIRONMNT","MG70","T","MGENVI","7588329","ICPM05-16-0018"
"8319423","13/02/2016 08:28:54 AM","13/02/2016 08:28:54 AM","T","ICPM050214","Iodine","UG_P_100G","109.146","1","PDR_INFANT","621","T","TM448156","2016029201","ICPM05-16-0025"
